Pulsating Sphere-symmetric model                            
**** Exterior Problem ****
Plane of Symmetry Perpendicular to X2 AXIS
Fluid Density=       1.2100000
Speed of Sound=     343.0000000
First Frequency=      54.5900993 Hz

  NODAL POINT COORDINATES:

     ELEMENT # 239   NODES=  144  145  160  160
     ELEMENT # 240   NODES=  160  171  170  170
     ELEMENT # 241   NODES=  159  170  169  169
     ELEMENT # 242   NODES=  159  144  160  170
     ELEMENT # 243   NODES=  145  146  160  160
     ELEMENT # 244   NODES=  146  147  161  161
     ELEMENT # 245   NODES=  161  173  172  172
     ELEMENT # 246   NODES=  160  172  171  171
     ELEMENT # 247   NODES=  160  146  161  172
     ELEMENT # 248   NODES=  147  148  161  161
     ELEMENT # 249   NODES=  148  149  162  162
     ELEMENT # 250   NODES=  162  175  174  174
     ELEMENT # 251   NODES=  161  174  173  173
     ELEMENT # 252   NODES=  161  148  162  174
     ELEMENT # 253   NODES=  149  150  162  162
     ELEMENT # 254   NODES=  150  151  163  163
     ELEMENT # 255   NODES=  163  177  176  176
     ELEMENT # 256   NODES=  162  176  175  175
     ELEMENT # 257   NODES=  162  150  163  176
     ELEMENT # 258   NODES=  151  152  163  163
     ELEMENT # 259   NODES=  152  153  164  164
     ELEMENT # 260   NODES=  164  179  178  178
     ELEMENT # 261   NODES=  163  178  177  177
     ELEMENT # 262   NODES=  163  152  164  178
     ELEMENT # 263   NODES=  153  154  164  164
     ELEMENT # 264   NODES=  154  155  165  165
     ELEMENT # 265   NODES=  165  181  180  180
     ELEMENT # 266   NODES=  164  180  179  179
     ELEMENT # 267   NODES=  164  154  165  180
     ELEMENT # 268   NODES=  155  156  165  165
     ELEMENT # 269   NODES=  156  157  166  166
     ELEMENT # 270   NODES=  166  183  182  182
     ELEMENT # 271   NODES=  165  182  181  181
     ELEMENT # 272   NODES=  165  156  166  182
     ELEMENT # 273   NODES=  193  184  185  185
     ELEMENT # 274   NODES=  184  167  168  168
     ELEMENT # 275   NODES=  184  168  185  185
     ELEMENT # 276   NODES=  185  168  169  169
     ELEMENT # 277   NODES=  193  185  186  186
     ELEMENT # 278   NODES=  185  169  170  170
     ELEMENT # 279   NODES=  185  170  186  186
     ELEMENT # 280   NODES=  186  170  171  171
     ELEMENT # 281   NODES=  193  186  187  187
     ELEMENT # 282   NODES=  186  171  172  172
     ELEMENT # 283   NODES=  186  172  187  187
     ELEMENT # 284   NODES=  187  172  173  173
     ELEMENT # 285   NODES=  193  187  188  188
     ELEMENT # 286   NODES=  187  173  174  174
     ELEMENT # 287   NODES=  187  174  188  188
     ELEMENT # 288   NODES=  188  174  175  175
     ELEMENT # 289   NODES=  193  188  189  189
     ELEMENT # 290   NODES=  188  175  176  176
     ELEMENT # 291   NODES=  188  176  189  189
     ELEMENT # 292   NODES=  189  176  177  177
     ELEMENT # 293   NODES=  193  189  190  190
     ELEMENT # 294   NODES=  189  177  178  178
     ELEMENT # 295   NODES=  189  178  190  190
     ELEMENT # 296   NODES=  190  178  179  179
     ELEMENT # 297   NODES=  193  190  191  191
     ELEMENT # 298   NODES=  190  179  180  180
     ELEMENT # 299   NODES=  190  180  191  191
     ELEMENT # 300   NODES=  191  180  181  181
     ELEMENT # 301   NODES=  193  191  192  192
